Title,Summary,URL,Publication_Date,Sentiment_Score
Carrefour vise un doublement de ses ventes de bio d'ici à 2021,"Le groupe Carrefour déploie son plan Bio 2021, qui porte sur l’assortiment, la communication et l’accompagnement des filières labellisées AB. En prime, le distributeur vise 150 magasins Carrefour Bio dans cinq ans, contre 14 aujourd’hui.","https://www.lsa-conso.fr/carrefour-vise-un-doublement-de-ses-ventes-de-bio-d-ici-a-2021,259427",2017-05-17 00:00:00,0.5676157474517822
L'Europe en pointe,Résumé non disponible,"https://www.lsa-conso.fr/l-europe-en-pointe,259400",2017-05-17 00:00:00,0
Le bio continue sa poussée en GMS,Résumé non disponible,"https://www.lsa-conso.fr/le-bio-continue-sa-poussee-en-gms,259397",2017-05-17 00:00:00,0
"Les consommateurs, toujours plus fans",Résumé non disponible,"https://www.lsa-conso.fr/les-consommateurs-toujours-plus-fans,259391",2017-05-17 00:00:00,0
Bio : la filière s'organise,Résumé non disponible,"https://www.lsa-conso.fr/bio-la-filiere-s-organise,259385",2017-05-17 00:00:00,0
"[Dossier] Le bio, terre de conquête","Longtemps marginal, le bio rayonne désormais sur tout l’alimentaire. Plébiscité par les consommateurs, ce marché est un véritable champ de bataille pour les distributeurs généralistes, les spécialistes et les industriels. Seul ombre au tableau : les approvisionnements, qui peinent à suivre.","https://www.lsa-conso.fr/dossier-le-bio-terre-de-conquete,259382",2017-05-17 00:00:00,0.041481077671051025
La double vie des industriels engagés sur les deux circuits,"De nombreux industriels du bio proposent deux marques différentes, l’une dédiée aux magasins spécialisés, l’autre aux GMS. Cette contrainte, imposée par les enseignes, pénalise les petits fournisseurs.","https://www.lsa-conso.fr/la-double-vie-des-industriels-engages-sur-les-deux-circuits,259370",2017-05-17 00:00:00,0.02429056167602539
Les marques nationales en mode offensif,"Les industriels du conventionnel en grande distribution ont attendu avant de s’intéresser au bio. Aujourd’hui, ils arrivent en masse. Pour légitimer leur présence, ils ont choisi de s’appuyer sur la notoriété de leurs marques fortes. Et ça fonctionne.","https://www.lsa-conso.fr/les-marques-nationales-en-mode-offensif,259349",2017-05-17 00:00:00,0.4724573493003845
Les marques de distributeurs défendent leurs positions,"Les MDD bio ont porté pour moitié la forte croissance du marché en GMS en 2016. Pour asseoir leur position, les distributeurs étoffent leurs gammes, essentiellement autour du « mieux-manger ».","https://www.lsa-conso.fr/les-marques-de-distributeurs-defendent-leurs-positions,259346",2017-05-17 00:00:00,0.35359859466552734
Ces puristes qui disent non à la grande distribution,"Parce qu’ils craignent de se noyer dans la masse, de « trahir » leurs clients historiques, de subir la pression sur les prix ou de ne pouvoir fournir les volumes nécessaires, ces fabricants privilégient le circuit spécialisé.","https://www.lsa-conso.fr/ces-puristes-qui-disent-non-a-la-grande-distribution,259343",2017-05-17 00:00:00,0
Gérard Michaut prend la présidence de l’Agence Bio,"Le mandat de Didier Perréol s’achève. Gérard Michaud, 57 ans, vient d’être élu à la présidence de l’Agence Bio pour deux ans.","https://www.lsa-conso.fr/gerard-michaut-prend-la-presidence-de-l-agence-bio,259475",2017-05-16 16:21:00,0.887355387210846
"La marque ""C’est qui le Patron ?"" s’étend au bio","Lancée en novembre dernier, la marque « C’est qui le Patron ? » est un franc succès. Après des résultats très prometteurs sur le lait, elle s’étend à de nouveaux produits et au bio.","https://www.lsa-conso.fr/la-marque-des-consommateurs-c-est-qui-le-patron-s-etend-au-bio,259292",2017-05-12 15:53:00,0.11755198240280151
Carrefour vise 150 points de vente Carrefour Bio d’ici 2021 [Exclusif],"Le distributeur, qui a mis un place un ambitieux programme ""Bio 2021"" souhaite doubler ses ventes de bio en France d’ici cette échéance. Cela passera notamment par un très fort développement du réseau de magasins spécialisés Carrefour Bio, qui ne compte que 14 points de vente à ce jour....","https://www.lsa-conso.fr/carrefour-vise-150-points-de-vente-carrefour-bio-d-ici-2021-exclusif,259256",2017-05-12 07:00:00,0.02288198471069336
Des cosmétiques bio à l’honneur de l’opération beauté d’E.Leclerc  [catalogue],"Le 9 mai 2017, E.Leclerc a débuté son opération beauté. L’enseigne met en avant des produits « tendance » et consacre une page de son catalogue aux cosmétiques bio.","https://www.lsa-conso.fr/des-cosmetiques-bio-a-l-honneur-de-l-operation-beaute-d-e-leclerc-catalogue,259206",2017-05-10 15:39:00,0.9938135147094727
La filière œufs met le cap sur l’alternatif,"En octobre dernier, l’Interprofession des œufs annonçait le lancement du Contrat Sociétal d’Avenir visant à atteindre 50 % de poules en élevages alternatifs d’ici 2022. Depuis, la filière s’organise pour tenir ces objectifs.","https://www.lsa-conso.fr/la-filiere-ufs-met-le-cap-sur-l-alternatif,258903",2017-05-03 15:07:00,0
Orion Porta nommé directeur général adjoint chez Biocoop,"A 42 ans, Orion Porta rejoint le pôle de direction de Biocoop au poste de directeur général adjoint. Il travaillera en collaboration avec Gilles Piquet-Pellorce, actuel directeur général du distributeur.","https://www.lsa-conso.fr/orion-porta-nomme-directeur-general-adjoint-chez-biocoop,258864",2017-05-02 15:35:00,0.20014232397079468
Danone ouvre une nouvelle page de son histoire avec WhiteWave,"A l'occasion de son assemblée générale qui s'est tenue le 27 avril à Paris, Danone, par la voix de son directeur général, Emmanuel Faber, est revenu sur son acquisition majeur du leader mondial du bio, WhiteWave. Une opération qui va porter le projet économique et social du groupe à l'échelle...","https://www.lsa-conso.fr/danone-ouvre-une-nouvelle-page-de-son-histoire-avec-whitewave,258633",2017-04-27 17:45:00,0.2838541269302368
"Un magasin de proximité ""Auchan Bio"" va ouvrir autour de Lille","Le groupe nordiste va ouvrir prochainement un magasin de proximité baptisé Auchan Bio. Il sera implanté dans la métropole lilloise. Cette nouvelle enseigne devrait, en toute logique, remplacer le concept bio Cœur de Nature qui existe déjà.","https://www.lsa-conso.fr/un-magasin-de-proximite-auchan-bio-va-ouvrir-autour-de-lille,258603",2017-04-27 14:17:00,0.10882699489593506
Le bio comme axe de différenciation,"Sur les rayons BRSA et eaux, le bio ne pèse que 3% des ventes en valeur mais, sur le seul mois de février, il a bondi de 33,9%, selon Iri.","https://www.lsa-conso.fr/le-bio-comme-axe-de-differenciation,258312",2017-04-26 00:00:00,0.18120014667510986
Opération diversification pour le laitier italien Granarolo,"La première coopérative laitière italienne, Granarolo, a soif d'ambition. Depuis 2003, elle a opéré une stratégie de diversification de ses activités. Objectif : être ambassadeur des produits laitiers italiens, se lancer sur les nouvelles tendances alimentaires comme le végétarien, le bio et...","https://www.lsa-conso.fr/operation-diversification-pour-le-laitier-italien-granarolo,258528",2017-04-25 17:01:00,0.9562788605690002
Les jus detox de Mareva Galanter entrent chez Casino,"Miss France 1999, chanteuse, mannequin et ex-animatrice sur Paris Première.... Mareva Galanter a beaucoup de cordes à son arc. Elle a même co-créé la société Good Organic Only qui propose notamment des jus detox bio dans trois boutiques et sur le site de la marque. Le concept a séduit les...","https://www.lsa-conso.fr/les-jus-detox-de-mareva-galanter-entrent-chez-casino,258255",2017-04-25 10:17:00,0.8821789622306824
Naturalia inaugure son 150e magasin,"L’enseigne de produits bio, détenue par le groupe Monoprix, inaugure en avril son 150ème point de vente, à Strasbourg. Par ailleurs, elle s’est pour la première fois implantée en franchise en Martinique et en Guadeloupe en 2016.","https://www.lsa-conso.fr/naturalia-inaugure-son-150e-magasin,258450",2017-04-24 15:35:00,0.14681047201156616
Les Français plébiscitent la viande bio,"Selon une étude réalisée par la Commission Bio d’Interbev et l’Ifop, 71 % des Français consomment de la viande bio et 60 % trouvent légitime de payer la viande bio plus cher.","https://www.lsa-conso.fr/les-francais-plebiscitent-la-viande-bio,258213",2017-04-20 12:23:00,0.4332650303840637
"Avec Honest, Coca-Cola se met au bio","Coca-Cola se positionne sur le segment porteur des infusions, en attendant de pouvoir se lancer sur celui des thés. Cela avec Honest, une marque siglée AB.","https://www.lsa-conso.fr/avec-honest-coca-cola-se-met-au-bio,258159",2017-04-20 11:45:00,0
[Exclusif LSA] Baromètre mensuel bio : les chiffres de février,"Tous les mois, LSA, en partenariat avec IRI, analyse les performances du bio sur les principaux marchés et les différents canaux de distribution. En février 2017, le segment des liquides, encore niche sur le bio, enregistre la plus forte croissance en ventes valeur. Sur les canaux de...","https://www.lsa-conso.fr/exclusif-lsa-barometre-mensuel-bio-les-liquides-enregistrent-la-plus-forte-croissance-en-fevrier-2017,258105",2017-04-18 16:38:00,0.8935213685035706
Exclu LSA :  visite du magasin Bio C’Bon de Tokyo,"Début décembre 2016, l’enseigne Bio C’Bon a inauguré son premier magasin japonais situé dans le quartier d’Azabujuban à Tokyo. En exclusivité, LSA vous propose une visite en images de cette boutique.","https://www.lsa-conso.fr/photos/exclu-lsa-visite-du-magasin-bio-c-bon-de-tokyo-diaporama,257784",2017-04-11 15:47:00,0.8903710842132568
Biocoop entre en campagne,"A quelques jours du 1er tour de l’élection présidentielle, Biocoop s’engage pour défendre sa vision de la société à travers une campagne militante.","https://www.lsa-conso.fr/biocoop-entre-en-campagne,257508",2017-04-06 16:45:00,0.7757493853569031
Les aliments enrichis parient sur le naturel,"Acérola, sève de bouleau, lait de coco… Les produits santé mettent en avant les « super végétaux ». Car les consommateurs désirent avant tout une alimentation saine et gourmande.","https://www.lsa-conso.fr/les-aliments-enrichis-parient-sur-le-naturel,257334",2017-04-05 10:00:00,0
"Greenweez, la pépite bio couvée par Carrefour","Passé dans le giron du distributeur au cours de l’été 2016, le numéro un sur internet de la vente de produits bio a désormais les coudées franches pour accélérer son développement.","https://www.lsa-conso.fr/greenweez-la-pepite-bio-couvee-par-carrefour,257262",2017-04-05 00:00:00,0.04413968324661255
Danone obtient l’accord des Etats-Unis pour le rachat de WhiteWave,"En concluant un accord de principe avec les autorités de la concurrence américaines, Danone a franchi une étape majeure pour la finalisation de l’acquisition de WhiteWave, le leader mondial du bio. Pour accélérer le processus, il a accepté de céder sa filiale américaine de produits laitiers...","https://www.lsa-conso.fr/danone-obtient-l-accord-des-etats-unis-pour-le-rachat-de-whitewave,257178",2017-03-31 12:00:00,0.07864129543304443
La formidable croissance des spécialistes de la distribution bio,"Biocoop, Naturalia et La Vie claire, les principaux distributeurs spécialistes de la bio, ont enregistré des croissances de plus de 25 % et un rythme d’ouverture de magasins record en 2016. Les projets fourmillent pour 2017.","https://www.lsa-conso.fr/la-formidable-croissance-des-specialistes-de-la-bio,256869",2017-03-29 00:00:00,0.933896541595459
Biocoop signe une année record,Le leader de la distribution spécialisée de produits bio a publié des résultats exceptionnels pour 2016. Un chiffre d’affaires de 950 millions d’euros en progression de 25 % et 52 ouvertures de magasins.,"https://www.lsa-conso.fr/biocoop-signe-une-annee-record,256728",2017-03-23 18:44:00,0.25259339809417725
"Le bio et le local poussent les ""tartinables""","Portés par les promotions et l’engouement pour les produits bio et locaux, les produits tartinables accentuent leur pénétration.","https://www.lsa-conso.fr/le-bio-et-le-local-poussent-les-tartinables,256389",2017-03-23 00:00:00,0.47164297103881836
"Malgré un contexte laitier difficile, Savencia signe une belle année 2016","Le groupe familial Savencia Fromage & Dairy, qui a œuvré dans un contexte mondial compliqué en 2016, enregistre des résultats satisfaisants. Il publie un chiffre d'affaires de 4,4 milliards d'euros, en recul de 0,5 %, dû aux effets de change, mais en progression de 2,2 % en organique. Il mise...","https://www.lsa-conso.fr/malgre-un-contexte-laitier-difficile-savencia-signe-une-belle-annee-2016,256305",2017-03-16 16:29:00,0
"Sourires de campagne, la nouvelle marque de viande bio, arrive en GMS","Les enseignes de la grande distribution accueillent au rayon boucherie Sourires de campagne, nouvelle marque entièrement dédiée à la viande bio, co-crée par les éleveurs d’Unebio et Elivia.","https://www.lsa-conso.fr/sourires-de-campagne-la-nouvelle-marque-de-viande-bio-arrive-en-gms,256287",2017-03-16 11:34:00,0.5970739126205444
Naturalia entre en campagne,"L’enseigne bio signe une nouvelle campagne de communication : « Soyez libre d’être nature », qui vise à rappeler aux consommateurs son positionnement dynamique. Elle sera déclinée sur de nombreux supports.","https://www.lsa-conso.fr/naturalia-entre-en-campagne,255924",2017-03-09 14:45:00,0.6869798302650452
